Longitude,Latitude,Correct
-13.17164333,8.454443333,False
-13.17162833,8.454416667,False
-13.17157333,8.454305,False
-13.17156833,8.454293333,False
-13.17156333,8.454283333,False
-13.17154333,8.45425,False
-13.171485,8.454168333,False
-13.17145667,8.454125,False
-13.17144167,8.454095,False
-13.17082167,8.453721667,False
-13.17057667,8.453851667,False
-13.17052333,8.45388,False
-13.17042833,8.453935,False
-13.17033,8.454003333,False
-13.17018167,8.454135,False
-13.17018833,8.454126667,False
-13.17022833,8.454321667,False
-13.17045,8.454648333,False
-13.17050667,8.454736667,False
-13.170615,8.45491,False
-13.17066833,8.454995,False
-13.17076833,8.45516,False
-13.170815,8.455241667,False
-13.17090667,8.455401667,False
-13.17099333,8.455565,False
-13.17114,8.455828333,False
-13.17118333,8.455926667,False
-13.17135667,8.456335,False
-13.17140167,8.45644,False
-13.171625,8.457015,False
-13.17165667,8.457105,False
-13.17172333,8.457288333,False
-13.171755,8.457386667,False
-13.17178833,8.457488333,False
-13.17182667,8.457593333,False
-13.171865,8.457696667,False
-13.171905,8.457795,False
-13.171945,8.45789,False
-13.17198333,8.457986667,False
-13.17202167,8.458083333,False
-13.17209167,8.458273333,False
-13.17216333,8.458468333,False
-13.17228667,8.458778333,False
-13.17232667,8.45889,False
-13.17236667,8.459003333,False
-13.17240333,8.459118333,False
-13.17257167,8.459575,False
-13.17265167,8.459786667,False
-13.172725,8.459983333,False
-13.17276,8.460078333,False
-13.17285667,8.460351667,False
-13.17288833,8.460443333,False
-13.17298,8.460696667,False
-13.17304167,8.460868333,False
-13.17307,8.46095,False
-13.173095,8.461026667,False
-13.173175,8.461241667,False
-13.173245,8.461438333,False
-13.17326667,8.461498333,False
-13.17341833,8.46191,False
-13.17118833,8.463073333,False
-13.17129333,8.462945,True
-13.171305,8.462903333,True
-13.17132667,8.46289,True
-13.171375,8.462911667,True
-13.17143333,8.462943333,True
-13.17145667,8.462951667,True
-13.17158333,8.46298,True
-13.17160833,8.46298,True
-13.17169333,8.462976667,True
-13.17174167,8.462968333,False
-13.17176333,8.462965,False
-13.17197167,8.462933333,False
-13.17200667,8.462923333,False
-13.17208667,8.4629,False
-13.17211333,8.462891667,False
-13.17213833,8.46289,False
-13.17232167,8.462851667,False
-13.17243167,8.462821667,False
-13.17250333,8.462798333,False
-13.17269833,8.462706667,False
-13.172735,8.462688333,False
-13.17276833,8.462671667,False
-13.17280167,8.462656667,False
-13.17291,8.462616667,False
-13.17305833,8.46254,False
-13.17309667,8.462523333,False
-13.17313167,8.462505,False
-13.17316833,8.462486667,False
-13.17323333,8.462448333,False
-13.173275,8.462445,False
-13.17336167,8.462423333,False
-13.17340333,8.462405,False
-13.17368667,8.462608333,False
-13.173725,8.462703333,False
-13.17376167,8.462798333,False
-13.17386833,8.463103333,False
-13.173955,8.463328333,False
-13.17412167,8.463678333,False
-13.174305,8.463991667,False
-13.17436333,8.464083333,False
-13.17442167,8.46417,False
-13.17459667,8.464401667,False
-13.17475,8.46459,False
-13.17480667,8.464651667,False
-13.17486833,8.464715,False
-13.17493333,8.464788333,False
-13.17508,8.46495,False
-13.17515833,8.465033333,False
-13.17540833,8.46529,False
-13.17549833,8.465381667,False
-13.17558833,8.465475,False
-13.17568333,8.465568333,False
-13.17577833,8.465663333,False
-13.17597,8.46586,False
-13.17606667,8.465958333,False
-13.17635167,8.466241667,False
-13.17644,8.466336667,False
-13.17653,8.466433333,False
-13.17662667,8.466526667,False
-13.176725,8.466621667,False
-13.17682333,8.466716667,False
-13.17692,8.466815,False
-13.17721833,8.467126667,False
-13.178,8.467916667,False
-13.17819333,8.468115,False
-13.17838833,8.468305,False
-13.17848,8.468398333,False
-13.17918667,8.46913,False
-13.17963667,8.469628333,False
-13.17965667,8.469658333,False
-13.17965667,8.469683333,False
-13.17965667,8.46974,False
-13.17983333,8.469936667,False
-13.179875,8.469985,False
-13.179905,8.470018333,False
-13.179935,8.470058333,False
-13.180015,8.470135,False
-13.180055,8.47017,False
-13.18025833,8.470375,False
-13.17914667,8.472531667,True
-13.17917333,8.472505,True
-13.17919667,8.472476667,True
-13.17921833,8.47245,True
-13.179275,8.472381667,True
-13.17929167,8.472348333,True
-13.179615,8.471921667,True
-13.17963833,8.471885,True
-13.179685,8.47182,True
-13.17977667,8.471713333,False
-13.17986667,8.47159,False
-13.17989,8.471426667,False
-13.179905,8.471295,False
-13.17991333,8.4712,False
-13.17992167,8.471111667,False
-13.17993167,8.47107,False
-13.17994167,8.471028333,False
-13.17995667,8.470946667,False
-13.17996833,8.47091,False
-13.18001833,8.470815,False
-13.18009667,8.470708333,False
-13.18017333,8.470628333,False
-13.18019833,8.470603333,False
-13.18034333,8.47051,False
-13.180365,8.47053,False
-13.18042667,8.470576667,False
-13.18054833,8.470666667,False
-13.18058667,8.470698333,False
-13.18069333,8.470773333,False
-13.18075167,8.470828333,False
-13.180825,8.470911667,False
-13.18087,8.470936667,False
-13.180935,8.470971667,False
-13.18107333,8.47104,False
-13.18111167,8.471061667,False
-13.18119167,8.471103333,False
-13.18127167,8.471143333,False
-13.181425,8.471225,False
-13.18151,8.471275,True
-13.18155167,8.471295,True
-13.18185167,8.471431667,True
-13.181895,8.471451667,True
-13.18193667,8.471465,True
-13.182035,8.471473333,True
-13.18205833,8.471461667,True
-13.18207833,8.47144,True
-13.18212167,8.47136,True
-13.18216167,8.471313333,True
-13.182175,8.471315,True
-13.18220167,8.471306667,True
-13.182235,8.471308333,True
-13.18228833,8.471316667,True
-13.18235833,8.471331667,False
-13.18252667,8.471376667,False
-13.18272,8.471443333,False
-13.18340333,8.471673333,True
-13.18365167,8.471768333,True
-13.18389,8.47186,False
-13.18400167,8.471906667,True
-13.18422333,8.472003333,False
-13.184335,8.472056667,False
-13.18453333,8.472158333,False
-13.18469,8.47224,False
-13.18492167,8.47238,False
-13.18559333,8.472828333,False
-13.18610167,8.473161667,False
-13.18619833,8.47322,False
-13.186285,8.473276667,False
-13.18636,8.473328333,False
-13.18485667,8.476835,True
-13.18486167,8.476771667,True
-13.18490167,8.476498333,True
-13.184915,8.476408333,True
-13.184935,8.476323333,True
-13.18494,8.476278333,True
-13.18504833,8.476068333,True
-13.18507833,8.476028333,True
-13.18513667,8.475928333,True
-13.18515,8.475901667,True
-13.18513333,8.47576,True
-13.18508167,8.475675,True
-13.185075,8.475606667,True
-13.18508167,8.475575,True
-13.18514,8.475498333,True
-13.18516333,8.475481667,True
-13.18520667,8.47543,True
-13.18523667,8.475393333,True
-13.18526833,8.475351667,True
-13.18529833,8.475306667,True
-13.18538333,8.475173333,True
-13.18546333,8.47505,True
-13.185505,8.47497,True
-13.18552,8.47493,True
-13.18553667,8.474893333,True
-13.185555,8.474863333,True
-13.18560833,8.474765,False
-13.18561667,8.474736667,False
-13.185625,8.474706667,False
-13.18566,8.474581667,False
-13.18566167,8.47455,False
-13.185675,8.474516667,False
-13.18569833,8.474481667,True
-13.18572833,8.474446667,False
-13.18575833,8.474408333,True
-13.18610833,8.473931667,False
-13.18614167,8.473896667,False
-13.18617833,8.473855,False
-13.18621,8.473803333,False
-13.18627333,8.47367,False
-13.18636333,8.473488333,False
-13.18638333,8.47345,False
-13.18640167,8.473426667,False
-13.18641333,8.473415,False
-13.18641667,8.473413333,False
-13.18650833,8.473433333,False
-13.18657333,8.473456667,False
-13.186645,8.47349,False
-13.18690167,8.473611667,False
-13.18743,8.473816667,False
-13.18754333,8.473855,False
-13.18778,8.473925,False
-13.18789333,8.473955,False
-13.18811,8.474008333,False
-13.18822,8.474033333,False
-13.188795,8.474125,False
-13.18904667,8.474153333,False
-13.18917167,8.474171667,False
-13.18929667,8.474191667,False
-13.18990667,8.474256667,True
-13.19005667,8.474308333,True
-13.19006333,8.474343333,True
-13.190055,8.474378333,True
-13.190025,8.474441667,True
-13.18998167,8.474495,False
-13.18995667,8.474523333,False
-13.189915,8.474586667,False
-13.189815,8.474703333,False
-13.18975833,8.474746667,True
-13.18962167,8.474863333,True
-13.1896,8.474886667,True
-13.18957333,8.474911667,True
-13.18944333,8.475053333,True
-13.18941833,8.475081667,True
-13.18937333,8.475138333,True
-13.18929667,8.475233333,True
-13.18927,8.475263333,True
-13.18919333,8.475355,True
-13.18917,8.475388333,True
-13.18909,8.475476667,True
-13.189055,8.475528333,True
-13.162375,8.445001667,False
-13.162365,8.444981667,False
-13.16233667,8.444945,False
-13.16230333,8.444888333,True
-13.16228667,8.444856667,True
-13.162175,8.444768333,True
-13.16207667,8.444663333,True
-13.16204167,8.444621667,True
-13.16197,8.444536667,False
-13.16193833,8.444495,True
-13.16191167,8.444453333,True
-13.16188333,8.444413333,False
-13.161735,8.444238333,False
-13.16167333,8.444163333,False
-13.16164833,8.444121667,False
-13.161595,8.444045,False
-13.161465,8.44379,False
-13.15805667,8.444751667,True
-13.15816833,8.44476,True
-13.15820667,8.444756667,True
-13.15824667,8.444751667,True
-13.158285,8.444743333,True
-13.158375,8.444721667,True
-13.15847,8.444678333,True
-13.15852,8.444655,True
-13.15863833,8.444585,True
-13.15868333,8.44456,True
-13.158835,8.444476667,True
-13.158885,8.44444,True
-13.15894167,8.4444,True
-13.15905,8.444325,True
-13.15910167,8.444278333,True
-13.15919333,8.444213333,True
-13.15924333,8.444183333,True
-13.15933167,8.444121667,True
-13.15947333,8.443998333,True
-13.15950333,8.443231667,False
-13.15950167,8.443053333,False
-13.15952833,8.442996667,False
-13.15958667,8.44295,False
-13.15962833,8.442911667,False
-13.15959167,8.442883333,True
-13.15957667,8.442861667,True
-13.15954833,8.44284,True
-13.15951167,8.442773333,True
-13.15949333,8.442735,False
-13.15948167,8.442686667,False
-13.15944667,8.442511667,True
-13.15945833,8.442393333,True
-13.15946667,8.442351667,True
-13.15947,8.442311667,True
-13.15945,8.4422,True
-13.15945,8.442138333,True
-13.15958333,8.442035,True
-13.15985,8.441968333,True
-13.15987833,8.441956667,True
-13.15997333,8.441928333,True
-13.16001333,8.44192,True
-13.16005667,8.441911667,True
-13.16010333,8.441903333,True
-13.16014833,8.441891667,True
-13.16080167,8.441781667,True
-13.16090833,8.4409,False
-13.160865,8.440443333,False
-13.16084167,8.440201667,False
-13.160825,8.440083333,False
-13.16039667,8.438826667,False
-13.16027,8.438593333,False
-13.16012667,8.43837,False
-13.16004833,8.438256667,False
-13.15989,8.438031667,False
-13.159735,8.437813333,False
-13.15965667,8.437698333,False
-13.15941,8.437338333,False
-13.15903833,8.436748333,False
-13.15888333,8.436508333,False
-13.15735,8.43431,False
-13.15671167,8.43336,False
-13.15639833,8.432875,False
-13.15599833,8.432301667,False
-13.155925,8.432215,False
-13.15586,8.432133333,False
-13.15580667,8.432048333,False
-13.15578,8.431998333,False
-13.15565,8.431776667,False
-13.15563,8.431746667,False
-13.15558667,8.431673333,False
-13.155545,8.431591667,False
-13.15552833,8.431551667,False
-13.15550667,8.431485,False
-13.15536,8.431113333,False
-13.15533,8.431018333,False
-13.15524333,8.430888333,False
-13.15522,8.430853333,False
-13.15521333,8.430828333,False
-13.155205,8.430808333,False
-13.15519167,8.430786667,False
-13.15515833,8.430716667,False
-13.155105,8.43057,False
-13.15268333,8.43103,False
-13.15272833,8.431018333,False
-13.152755,8.431011667,False
-13.15288333,8.430958333,False
-13.1529,8.430875,False
-13.15289667,8.430836667,False
-13.152875,8.430758333,False
-13.15283,8.430683333,False
-13.15281,8.430611667,False
-13.15279833,8.430553333,False
-13.15279667,8.430523333,False
-13.15279167,8.4305,False
-13.15279333,8.43048,False
-13.15281333,8.430453333,False
-13.15282167,8.430456667,False
-13.15290333,8.430478333,False
-13.15303,8.430495,False
-13.15307,8.430505,False
-13.15316667,8.430526667,False
-13.15330667,8.430578333,False
-13.15336,8.430593333,False
-13.153415,8.430603333,False
-13.15346667,8.430608333,False
-13.153565,8.430608333,False
-13.15361333,8.43061,False
-13.153655,8.430611667,False
-13.153695,8.430611667,False
-13.15381,8.430625,False
-13.15391333,8.43062,False
-13.15394167,8.430621667,False
-13.15397167,8.430625,False
-13.15401333,8.430625,False
-13.154055,8.430626667,False
-13.15409667,8.430623333,False
-13.15413833,8.430621667,False
-13.15431667,8.43058,False
-13.15444667,8.430558333,False
-13.15453167,8.43055,False
-13.15461167,8.430535,False
-13.15466,8.430525,False
-13.154745,8.430501667,False
-13.154785,8.430488333,False
-13.15481,8.430481667,False
-13.15486833,8.430475,False
-13.15492833,8.430466667,False
-13.15498167,8.43043,False
-13.15498167,8.430415,False
-13.15497,8.430375,False
-13.15496333,8.430308333,False
-13.15496167,8.430273333,False
-13.15495833,8.430235,False
-13.15495833,8.430138333,False
-13.15496167,8.430111667,False
-13.15496167,8.43002,False
-13.15502667,8.428946667,False
-13.15507333,8.42853,False
-13.155085,8.428391667,False
-13.15510833,8.42802,True
-13.15510333,8.427918333,True
-13.15510333,8.427833333,True
-13.15510833,8.42776,True
-13.15512,8.427698333,False
-13.15570333,8.427655,False
-13.15575333,8.427656667,True
-13.1558,8.427658333,True
-13.155895,8.42764,True
-13.15598167,8.427578333,True
-13.156195,8.427265,True
-13.15627333,8.42711,True
-13.1563,8.427035,True
-13.15632333,8.426966667,False
-13.15637333,8.426826667,False
-13.15639,8.426751667,True
-13.15640667,8.42667,True
-13.15642,8.426585,True
-13.15642833,8.426496667,True
-13.15646333,8.426161667,True
-13.15647167,8.425745,True
-13.15648,8.425596667,True
-13.15675333,8.425018333,True
-13.15682833,8.425033333,True
-13.15691,8.42505,True
-13.15707167,8.42509,True
-13.15713,8.425101667,True
-13.15715833,8.425111667,True
-13.15729,8.42517,True
-13.15734167,8.425191667,False
-13.15736833,8.425211667,False
-13.15739333,8.425223333,False
-13.15745333,8.425258333,True
-13.15749333,8.425271667,True
-13.15759333,8.42528,True
-13.15762167,8.425288333,True
-13.15764,8.425308333,True
-13.15765333,8.425313333,True
-13.157735,8.425255,False
-13.157745,8.425228333,False
-13.15775333,8.425213333,False
-13.15775333,8.425183333,False
-13.15773833,8.42517,False
-13.15772667,8.42515,False
-13.15773167,8.425115,False
-13.157735,8.425086667,False
-13.15774667,8.425045,False
-13.15775167,8.425036667,False
-13.15777167,8.425001667,False
-13.15777833,8.424976667,True
-13.1578,8.424945,True
-13.15781667,8.424925,True
-13.157835,8.424873333,True
-13.15784,8.424856667,True
-13.15786333,8.4248,True
-13.15786333,8.42477,True
-13.15789,8.424696667,True
-13.15789,8.424665,True
-13.15787333,8.42458,True
-13.15786167,8.424523333,True
-13.15784667,8.42447,True
-13.15780833,8.42437,True
-13.15778333,8.424268333,True
-13.157775,8.424233333,True
-13.157705,8.424096667,True
-13.15769,8.424066667,True
-13.15768,8.424038333,False
-13.157685,8.42399,True
-13.15769667,8.42397,True
-13.15764833,8.423891667,True
-13.15761667,8.423871667,True
-13.15757667,8.423845,True
-13.15754333,8.42381,True
-13.15746667,8.423663333,True
-13.15744667,8.423608333,True
-13.15743167,8.423561667,True
-13.15742167,8.423518333,True
-13.15743833,8.42341,True
-13.15747667,8.423318333,True
-13.15748,8.423286667,True
-13.15748833,8.423253333,True
-13.15749333,8.423211667,True
-13.15747833,8.423103333,True
-13.157475,8.423051667,True
-13.15749667,8.423003333,True
-13.15764833,8.42296,False
-13.15768667,8.422946667,False
-13.15776667,8.422911667,True
-13.15780333,8.422898333,True
-13.157845,8.42289,True
-13.15789,8.422876667,True
-13.158045,8.422831667,True
-13.158095,8.42281,True
-13.158205,8.42276,False
-13.15853167,8.422671667,True
-13.15864,8.422635,True
-13.15873167,8.422605,True
-13.15877333,8.422593333,True
-13.15880667,8.422581667,True
-13.158955,8.422605,True
-13.15898333,8.422691667,True
-13.15898667,8.42272,True
-13.15897833,8.42282,False
-13.15897333,8.422855,False
-13.15897167,8.422883333,False
-13.15897167,8.422911667,False
-13.15897333,8.42294,False
-13.15897833,8.422996667,True
-13.15898167,8.423068333,True
-13.15898333,8.423088333,True
-13.15916667,8.423075,True
-13.15924667,8.423051667,True
-13.15929,8.423048333,True
-13.15942333,8.423031667,True
-13.15947667,8.42301,True
-13.159505,8.422995,True
-13.159535,8.422985,True
-13.15956333,8.422976667,True
-13.15967833,8.422931667,True
-13.1597,8.422923333,True
-13.15972,8.422933333,True
-13.15974833,8.423071667,True
-13.15976,8.423116667,True
-13.15976833,8.42321,True
-13.15976833,8.423253333,True
-13.15981333,8.423506667,True
-13.159895,8.42418,True
-13.15991833,8.424296667,True
-13.15995833,8.42453,True
-13.15995833,8.424588333,True
-13.15996667,8.42472,True
-13.15996667,8.424783333,True
-13.15998167,8.425125,True
-13.15999167,8.425211667,True
-13.15999667,8.425253333,True
-13.159995,8.425335,True
-13.16017167,8.42616,True
-13.16066667,8.42724,True
-13.16072333,8.427398333,True
-13.16083667,8.427808333,True
-13.16084833,8.427863333,True
-13.16086333,8.427935,True
-13.16086,8.427958333,True
-13.16085667,8.428141667,True
-13.16086333,8.428258333,True
-13.16086333,8.428281667,True
-13.16085833,8.428305,True
-13.16085,8.428325,True
-13.16083833,8.428346667,True
-13.16054167,8.428648333,True
-13.16048667,8.428703333,True
-13.160105,8.429073333,False
-13.16007667,8.42908,False
-13.16004667,8.429091667,False
-13.15992833,8.429555,False
-13.15991,8.429833333,False
-13.15991,8.429911667,False
-13.15991333,8.429966667,False
-13.15991167,8.430001667,False
-13.15990167,8.430153333,False
-13.1599,8.43021,False
-13.15989167,8.430381667,False
-13.15989167,8.430536667,False
-13.15988333,8.430813333,False
-13.159885,8.430885,False
-13.159885,8.43117,False
-13.15988667,8.431233333,False
-13.159885,8.431356667,False
-13.15987833,8.431406667,False
-13.15988667,8.431495,False
-13.15993,8.431685,False
-13.15994,8.431736667,False
-13.15995,8.431783333,False
-13.15996333,8.43183,False
-13.15999667,8.431961667,False
-13.16001667,8.43211,False
-13.16003167,8.432283333,False
-13.16009833,8.432506667,False
-13.160105,8.432585,False
-13.16011833,8.432625,False
-13.16015667,8.432716667,False
-13.16018167,8.432766667,False
-13.160395,8.433145,False
-13.16067333,8.433611667,False
-13.16068333,8.433648333,False
-13.160715,8.433701667,False
-13.16075,8.433741667,False
-13.16076667,8.433751667,False
-13.16078833,8.433765,False
-13.16080167,8.433778333,False
-13.16082167,8.433815,False
-13.160835,8.433831667,False
-13.160845,8.433851667,False
-13.16090333,8.433955,False
-13.16094333,8.434028333,False
-13.16095333,8.434041667,False
-13.16098667,8.434073333,False
-13.16101,8.434096667,False
-13.161035,8.434126667,False
-13.16108667,8.434223333,False
-13.16114,8.43429,False
-13.16121333,8.434386667,False
-13.161255,8.434448333,False
-13.16129333,8.434511667,False
-13.16143167,8.434746667,False
-13.16151167,8.434863333,False
-13.161665,8.435118333,False
-13.16173,8.435245,False
-13.16175667,8.435296667,False
-13.16180833,8.435393333,False
-13.16187833,8.435588333,False
-13.161915,8.435761667,False
-13.16195667,8.435948333,False
-13.161985,8.436041667,False
-13.16201667,8.436143333,False
-13.16218167,8.4367,False
-13.162205,8.43675,False
-13.16222833,8.436806667,False
-13.16229167,8.436813333,False
-13.162415,8.436761667,False
-13.16248167,8.436731667,False
-13.16251167,8.436718333,False
-13.162615,8.436675,False
-13.16265167,8.43666,False
-13.162735,8.436633333,False
-13.16312,8.436605,False
-13.16319833,8.4366,False
-13.16323,8.43659,False
-13.163255,8.436578333,False
-13.16328333,8.436565,False
-13.16331333,8.436555,False
-13.16335,8.436543333,False
-13.16338,8.436528333,False
-13.16351167,8.436431667,False
-13.16373667,8.436216667,False
-13.16376333,8.436191667,False
-13.16384667,8.436096667,False
-13.16389167,8.436035,False
-13.16397333,8.43586,False
-13.16399333,8.435805,False
-13.164015,8.435746667,False
-13.16404333,8.435686667,False
-13.164065,8.435626667,False
-13.16411167,8.435506667,False
-13.164135,8.435458333,False
-13.16415333,8.435415,False
-13.164165,8.435381667,False
-13.16418,8.435343333,False
-13.16429667,8.435138333,False
-13.1644,8.43496,False
-13.16442167,8.434933333,False
-13.16447333,8.434875,False
-13.16461167,8.434788333,False
-13.16478167,8.43468,False
-13.16485667,8.434638333,False
-13.165015,8.434583333,False
-13.16505167,8.434563333,False
-13.16509,8.43454,False
-13.16535,8.434441667,False
-13.16541667,8.434418333,False
-13.16568,8.434305,False
-13.16575833,8.434273333,False
-13.16579,8.434261667,False
-13.16603667,8.43422,False
-13.16621833,8.434161667,False
-13.16625667,8.434146667,False
-13.166375,8.434106667,False
-13.16641167,8.434095,False
-13.16648,8.434061667,False
-13.16656,8.434036667,False
-13.1666,8.434023333,False
-13.16672833,8.433985,True
-13.16676667,8.433978333,True
-13.16697333,8.433935,True
-13.16706333,8.43392,True
-13.16715667,8.433908333,True
-13.16733333,8.433898333,True
-13.167375,8.433891667,True
-13.167455,8.433898333,True
-13.16755333,8.433915,True
-13.16758167,8.433911667,True
-13.16763667,8.433896667,True
-13.16773,8.433866667,True
-13.16775,8.433851667,True
-13.16786667,8.433821667,True
-13.1679,8.433823333,True
-13.16796833,8.433821667,True
-13.16804333,8.433815,True
-13.168175,8.433795,True
-13.168215,8.433796667,True
-13.168255,8.433793333,True
-13.16829333,8.433788333,True
-13.16844167,8.43379,True
-13.16850167,8.433831667,True
-13.16855333,8.43389,True
-13.16861,8.43396,True
-13.16864833,8.434008333,True
-13.16866833,8.434028333,True
-13.16872833,8.43408,True
-13.16885667,8.434206667,False
-13.16955333,8.434895,False
-13.16959,8.434933333,False
-13.16962167,8.434961667,False
-13.16973167,8.435065,False
-13.16979,8.435356667,True
-13.170125,8.435666667,True
-13.17029333,8.435408333,False
-13.170455,8.435141667,False
-13.17047833,8.435101667,False
-13.1705,8.43506,False
-13.17052,8.435016667,False
-13.17054167,8.434978333,False
-13.170565,8.434936667,False
-13.170625,8.434833333,False
-13.17067833,8.43473,False
-13.17070333,8.434691667,True
-13.17072667,8.434655,True
-13.17075,8.434616667,True
-13.170955,8.434341667,True
-13.17099333,8.434281667,True
-13.17101333,8.434251667,True
-13.17113667,8.43411,True
-13.17129167,8.43403,True
-13.17136167,8.434053333,False
-13.17139333,8.43407,False
-13.171575,8.434106667,False
-13.17160333,8.434096667,True
-13.17185,8.433775,True
-13.17450167,8.432676667,False
-13.17451167,8.432735,False
-13.21457833,8.484033333,False
-13.21456833,8.484066667,False
-13.21450167,8.484256667,False
-13.21448667,8.484396667,False
-13.214455,8.484628333,False
-13.21442667,8.484753333,False
-13.21428333,8.485146667,False
-13.21427167,8.485186667,False
-13.21418833,8.48539,False
-13.21416667,8.485451667,False
-13.214095,8.48563,False
-13.21407333,8.485683333,False
-13.21400833,8.485846667,False
-13.21142,8.483725,False
-13.21145,8.483645,False
-13.211465,8.483605,False
-13.21155333,8.48341,True
-13.21161833,8.483255,False
-13.21173167,8.483101667,False
-13.21178667,8.483061667,False
-13.21198167,8.48309,False
-13.21199667,8.48309,False
-13.212015,8.483091667,False
-13.21208,8.483095,False
-13.21211667,8.4831,False
-13.21224167,8.483085,False
-13.21230667,8.483091667,False
-13.21239667,8.483108333,False
-13.21280833,8.483405,False
-13.21648167,8.484015,False
-13.20645167,8.472266667,False
-13.208355,8.462596667,True
-13.20832167,8.462761667,True
-13.20831,8.462806667,True
-13.20831167,8.462858333,True
-13.20830333,8.462908333,True
-13.20829833,8.462926667,True
-13.208185,8.463165,True
-13.20817,8.463255,True
-13.20814833,8.46333,True
-13.20809833,8.463491667,True
-13.20805167,8.46381,True
-13.20804333,8.463873333,True
-13.208,8.464075,True
-13.207995,8.464101667,True
-13.20795167,8.464228333,True
-13.20791,8.464318333,True
-13.20787333,8.464386667,True
-13.20784,8.464463333,True
-13.20781667,8.464505,True
-13.20779333,8.464548333,True
-13.20767167,8.465068333,True
-13.207655,8.46517,True
-13.20763833,8.465258333,True
-13.207635,8.465301667,True
-13.207625,8.465451667,True
-13.207625,8.46549,True
-13.20762667,8.465526667,True
-13.20765333,8.465635,True
-13.20760333,8.465833333,True
-13.20754333,8.465943333,True
-13.20751167,8.466001667,True
-13.20746833,8.46607,True
-13.20744833,8.466103333,True
-13.20735667,8.466265,True
-13.20725333,8.46654,True
-13.20696667,8.467558333,False
-13.20695833,8.467583333,False
-13.20693333,8.467653333,False
-13.20590667,8.473271667,False
-13.20760667,8.47684,False
-13.20744,8.476945,False
-13.20682333,8.477725,False
-13.206175,8.479075,False
-13.20617,8.47921,False
-13.20617167,8.479245,False
-13.20617833,8.479316667,False
-13.206185,8.479438333,False
-13.20619167,8.47951,False
-13.20618333,8.479625,False
-13.20618167,8.479743333,False
-13.20617667,8.47977,False
-13.206105,8.480181667,False
-13.20605333,8.480281667,False
-13.20604167,8.480293333,False
-13.20602667,8.480321667,False
-13.20600167,8.480353333,False
-13.20597833,8.48037,False
-13.20593,8.480415,False
-13.205885,8.480458333,False
-13.20583833,8.480498333,False
-13.205815,8.480515,True
-13.20579833,8.480526667,True
-13.205735,8.480558333,True
-13.20546667,8.480676667,True
-13.20534167,8.480716667,True
-13.20522333,8.480745,True
-13.205195,8.48074,True
-13.20513167,8.48074,True
-13.20505333,8.480738333,True
-13.20500833,8.480735,True
-13.20496167,8.480728333,False
-13.20491667,8.480721667,False
-13.20463833,8.480688333,True
-13.20459667,8.480685,True
-13.20450833,8.480666667,True
-13.20417667,8.480596667,True
-13.204125,8.480581667,True
-13.20406833,8.480576667,True
-13.20392333,8.480545,True
-13.20388,8.480525,True
-13.20379333,8.480498333,True
-13.20375833,8.48049,True
-13.20372333,8.48048,True
-13.20369167,8.480463333,True
-13.20366167,8.480448333,True
-13.203625,8.480431667,True
-13.20354333,8.480401667,True
-13.2035,8.480385,True
-13.20345833,8.480365,True
-13.20330833,8.480268333,False
-13.203225,8.480211667,False
-13.20307167,8.48008,True
-13.20301167,8.48004,True
-13.20298333,8.48002,False
-13.20294833,8.48,True
-13.20242,8.47973,False
-13.20237333,8.479721667,False
-13.20218167,8.479706667,True
-13.202085,8.4797,True
-13.20196167,8.479683333,True
-13.20186667,8.479681667,True
-13.20151167,8.479608333,True
-13.20128167,8.479566667,True
-13.20116333,8.47958,True
-13.20114667,8.479595,True
-13.20113167,8.479613333,True
-13.20110167,8.479685,True
-13.20109833,8.479755,True
-13.20109667,8.479835,True
-13.201095,8.479873333,True
-13.20106167,8.48004,True
-13.200865,8.480413333,False
-13.20071833,8.480548333,False
-13.20060667,8.480631667,False
-13.20055167,8.480663333,True
-13.20032833,8.480763333,True
-13.198135,8.480071667,True
-13.198115,8.480051667,True
-13.19806833,8.479986667,True
-13.19784167,8.480111667,True
-13.19783,8.48012,True
-13.19779,8.480145,True
-13.19773,8.480165,True
-13.19769333,8.480175,True
-13.19765833,8.480185,True
-13.19735167,8.480231667,True
-13.197315,8.480228333,True
-13.19681333,8.480145,True
-13.19677833,8.480141667,True
-13.19653667,8.480141667,True
-13.19638833,8.480205,True
-13.19626333,8.480263333,True
-13.25379,8.458188333,True
-13.25363833,8.457975,True
-13.25362833,8.457961667,True
-13.25311167,8.456916667,True
-13.25309667,8.456885,True
-13.25308,8.456856667,True
-13.25257833,8.456821667,True
-13.250725,8.456793333,True
-13.25019667,8.45666,True
-13.24977333,8.456583333,True
-13.24972167,8.456575,True
-13.24952833,8.456548333,True
-13.24993833,8.45641,False
-13.25002667,8.456298333,True
-13.25006,8.456278333,True
-13.25007667,8.456268333,True
-13.25009167,8.456261667,True
-13.250105,8.456258333,True
-13.25033333,8.456205,True
-13.25035667,8.456195,True
-13.25037833,8.456181667,True
-13.25055667,8.455985,True
-13.25057167,8.455956667,True
-13.25065833,8.455693333,True
-13.25066667,8.455645,True
-13.250685,8.455543333,True
-13.25074167,8.455366667,True
-13.250755,8.4553,True
-13.25075667,8.455205,True
-13.25074667,8.455118333,True
-13.25071,8.454893333,True
-13.250705,8.45485,True
-13.25071833,8.454771667,False
-13.250785,8.45467,False
-13.25089333,8.45457,False
-13.25101167,8.454495,True
-13.25105333,8.454475,True
